[11571.651660 2023-06-27 15:01:31 ] [I|ap]:[ADSP]tof_hpf 11.530924 0 0.000000 0 0.903723
[11571.942233 2023-06-27 15:01:31 ] [I|ap]:[ADSP]tof_hpf 11.562924 0 0.000000 0 0.906099
[11622.664941 2023-06-27 15:01:31 ] [I|ap]:[ADSP]tof_hpf 11.594923 0 0.000000 0 0.908375
[11673.297753 2023-06-27 15:01:31 ] [I|ap]:[ADSP]tof_hpf 11.622921 0 0.000000 0 0.910538
[11674.097233 2023-06-27 15:01:31 ] [I|ap]:[ADSP]tof_hpf 11.654932 0 0.000000 0 0.912175
[11724.917233 2023-06-27 15:01:31 ] [I|ap]:[ADSP]tof_hpf 11.684920 0 0.000000 0 0.913764
[11726.252024 2023-06-27 15:01:31 ] [I|ap]:[ADSP]tof_hpf 11.716920 0 0.000000 0 0.915335
[11777.446660 2023-06-27 15:01:31 ] [I|ap]:[ADSP]tof_hpf 11.748930 0 0.000000 0 0.917104
[11828.446087 2023-06-27 15:01:31 ] [I|ap]:[ADSP]tof_hpf 11.780929 0 0.000000 0 0.920288
[11828.820462 2023-06-27 15:01:31 ] [I|ap]:[ADSP]tof_hpf 11.808935 0 0.000000 0 0.920937
[11879.852337 2023-06-27 15:01:31 ] [I|ap]:[ADSP]tof_hpf 11.840920 0 0.000000 0 0.917830
[11880.705878 2023-06-27 15:01:31 ] [I|ap]:[ADSP]tof_hpf 11.870927 0 0.000000 0 0.918371
[11932.117493 2023-06-27 15:01:31 ] [I|ap]:[ADSP]tof_hpf 11.902920 0 0.000000 0 0.918289
[11983.849264 2023-06-27 15:01:31 ] [I|ap]:[ADSP]tof_hpf 11.934931 0 0.000000 0 0.914779
[11984.558482 2023-06-27 15:01:31 ] [I|ap]:[ADSP]tof_hpf 11.962919 0 0.000000 0 0.911167
[12036.045149 2023-06-27 15:01:31 ] [I|ap]:[ADSP]tof_hpf 11.994928 0 0.000000 0 0.908491
[12036.477128 2023-06-27 15:01:31 ] [I|ap]:[ADSP]tof_hpf 12.026930 0 0.000000 0 0.908579
[12088.144212 2023-06-27 15:01:32 ] [I|ap]:[ADSP]tof_hpf 12.058928 0 0.000000 0 0.911180
[12141.998066 2023-06-27 15:01:32 ] [I|ap]:[ADSP]tof_hpf 12.088955 0 0.000000 0 0.918085
[12144.412857 2023-06-27 15:01:32 ] [I|ap]:[ADSP]tof_hpf 12.120925 0 0.000000 0 0.931651
[12196.739680 2023-06-27 15:01:32 ] [I|ap]:[ADSP]tof_hpf 12.150923 0 0.000000 0 0.932306
[12197.444003 2023-06-27 15:01:32 ] [I|ap]:[ADSP]tof_hpf 12.180921 0 0.000000 0 0.931048
[12251.301868 2023-06-27 15:01:32 ] [I|ap]:[ADSP]tof_hpf 12.212940 0 0.000000 0 0.929695
[12252.051399 2023-06-27 15:01:32 ] [I|ap]:[ADSP]tof_hpf 12.242919 0 0.000000 0 0.922614
[12303.062493 2023-06-27 15:01:32 ] [I|ap]:[ADSP]tof_hpf 12.272935 0 0.000000 0 0.918992
[12354.341503 2023-06-27 15:01:32 ] [I|ap]:[ADSP]tof_hpf 12.306925 0 0.000000 0 0.919201
[12354.783691 2023-06-27 15:01:32 ] [I|ap]:[ADSP]tof_hpf 12.334918 0 0.000000 0 0.918429
[12405.943222 2023-06-27 15:01:32 ] [I|ap]:[ADSP]tof_hpf 12.366935 0 0.000000 0 0.916458
[12406.284211 2023-06-27 15:01:32 ] [I|ap]:[ADSP]tof_hpf 12.402924 0 0.000000 0 0.916679
[12457.327649 2023-06-27 15:01:32 ] [I|ap]:[ADSP]tof_hpf 12.428934 0 0.000000 0 0.913693
[12510.135722 2023-06-27 15:01:32 ] [I|ap]:[ADSP]tof_hpf 12.462929 0 0.000000 0 0.914122
[12514.923482 2023-06-27 15:01:32 ] [I|ap]:[ADSP]tof_hpf 12.490920 0 0.000000 0 0.914484
[12572.020670 2023-06-27 15:01:32 ] [I|ap]:[ADSP]tof_hpf 12.522920 0 0.000000 0 0.914277
[12574.572857 2023-06-27 15:01:32 ] [I|ap]:[ADSP]tof_hpf 12.552923 0 0.000000 0 0.915990
[12631.256503 2023-06-27 15:01:32 ] [I|ap]:[ADSP]tof_hpf 12.584929 0 0.000000 0 0.915570
[12631.741920 2023-06-27 15:01:32 ] [I|ap]:[ADSP]tof_hpf 12.614922 0 0.000000 0 0.915766
[12689.806868 2023-06-27 15:01:32 ] [I|ap]:[ADSP]tof_hpf 12.646934 0 0.000000 0 0.915912
[12691.322128 2023-06-27 15:01:32 ] [I|ap]:[ADSP]tof_hpf 12.676940 0 0.000000 0 0.916688
[12744.633899 2023-06-27 15:01:32 ] [I|ap]:[ADSP]tof_hpf 12.708945 0 0.000000 0 0.917538
[12745.221086 2023-06-27 15:01:32 ] [I|ap]:[ADSP]tof_hpf 12.740925 0 0.000000 0 0.917291
[12797.799107 2023-06-27 15:01:32 ] [I|ap]:[ADSP]tof_hpf 12.770921 0 0.000000 0 0.919251
[12849.025097 2023-06-27 15:01:32 ] [I|ap]:[ADSP]tof_hpf 12.802929 0 0.000000 0 0.918483
