[7495.937964 2023-06-08 20:53:46 ] [I|ap]:[ADSP]tof_hpf 7.463201 0 0.000000 0 0.019222
[7496.765724 2023-06-08 20:53:46 ] [I|ap]:[ADSP]tof_hpf 7.495179 0 0.000000 0 0.019392
[7547.864422 2023-06-08 20:53:46 ] [I|ap]:[ADSP]tof_hpf 7.523186 0 0.000000 0 0.019504
[7599.176505 2023-06-08 20:53:46 ] [I|ap]:[ADSP]tof_hpf 7.555206 0 0.000000 0 0.019536
[7599.563797 2023-06-08 20:53:46 ] [I|ap]:[ADSP]tof_hpf 7.587186 0 0.000000 0 0.019555
[7651.200932 2023-06-08 20:53:46 ] [I|ap]:[ADSP]tof_hpf 7.619181 0 0.000000 0 0.019536
[7652.169474 2023-06-08 20:53:46 ] [I|ap]:[ADSP]tof_hpf 7.649183 0 0.000000 0 0.019492
[7703.311505 2023-06-08 20:53:46 ] [I|ap]:[ADSP]tof_hpf 7.679198 0 0.000000 0 0.019495
[7755.590724 2023-06-08 20:53:46 ] [I|ap]:[ADSP]tof_hpf 7.713188 0 0.000000 0 0.019517
[7756.482443 2023-06-08 20:53:46 ] [I|ap]:[ADSP]tof_hpf 7.741194 0 0.000000 0 0.019540
[7808.624630 2023-06-08 20:53:46 ] [I|ap]:[ADSP]tof_hpf 7.773180 0 0.000000 0 0.019590
[7809.771974 2023-06-08 20:53:46 ] [I|ap]:[ADSP]tof_hpf 7.803179 0 0.000000 0 0.019594
[7861.608172 2023-06-08 20:53:47 ] [I|ap]:[ADSP]tof_hpf 7.835216 0 0.000000 0 0.019565
[7912.783432 2023-06-08 20:53:47 ] [I|ap]:[ADSP]tof_hpf 7.865182 0 0.000000 0 0.019563
[7914.782443 2023-06-08 20:53:47 ] [I|ap]:[ADSP]tof_hpf 7.899187 0 0.000000 0 0.019594
[7966.100463 2023-06-08 20:53:47 ] [I|ap]:[ADSP]tof_hpf 7.929182 0 0.000000 0 0.019625
[7966.464474 2023-06-08 20:53:47 ] [I|ap]:[ADSP]tof_hpf 7.961179 0 0.000000 0 0.019688
[8017.289370 2023-06-08 20:53:47 ] [I|ap]:[ADSP]tof_hpf 7.991182 0 0.000000 0 0.019739
[8069.190828 2023-06-08 20:53:47 ] [I|ap]:[ADSP]tof_hpf 8.023198 0 0.000000 0 0.019778
[8070.479422 2023-06-08 20:53:47 ] [I|ap]:[ADSP]tof_hpf 8.053179 0 0.000000 0 0.019819
[8122.954005 2023-06-08 20:53:47 ] [I|ap]:[ADSP]tof_hpf 8.083195 0 0.000000 0 0.019814
[8123.597547 2023-06-08 20:53:47 ] [I|ap]:[ADSP]tof_hpf 8.115185 0 0.000000 0 0.019808
[8175.053953 2023-06-08 20:53:47 ] [I|ap]:[ADSP]tof_hpf 8.145179 0 0.000000 0 0.019815
