[7966.252026 2023-06-06 10:30:44 ] [I|ap]:[ADSP]tof_hpf 7.917229 0 0.000000 0
[7966.596453 2023-06-06 10:30:44 ] [I|ap]:[ADSP]tof_hpf 7.939220 0 0.000000 0
[8017.231089 2023-06-06 10:30:44 ] [I|ap]:[ADSP]tof_hpf 7.969230 0 0.000000 0
[8017.538953 2023-06-06 10:30:44 ] [I|ap]:[ADSP]tof_hpf 7.999233 0 0.000000 0
[8068.658432 2023-06-06 10:30:44 ] [I|ap]:[ADSP]tof_hpf 8.029223 0 0.000000 0
[8068.978536 2023-06-06 10:30:44 ] [I|ap]:[ADSP]tof_hpf 8.061236 0 0.000000 0
[8119.826505 2023-06-06 10:30:44 ] [I|ap]:[ADSP]tof_hpf 8.091221 0 0.000000 0
[8170.722547 2023-06-06 10:30:44 ] [I|ap]:[ADSP]tof_hpf 8.123228 0 0.000000 0
[8171.041297 2023-06-06 10:30:44 ] [I|ap]:[ADSP]tof_hpf 8.155238 0 0.000000 0
[8221.740672 2023-06-06 10:30:44 ] [I|ap]:[ADSP]tof_hpf 8.185248 0 0.000000 0
[8222.203953 2023-06-06 10:30:44 ] [I|ap]:[ADSP]tof_hpf 8.217222 0 0.000000 0
[8273.183745 2023-06-06 10:30:44 ] [I|ap]:[ADSP]tof_hpf 8.247223 0 0.000000 0
[8325.149734 2023-06-06 10:30:44 ] [I|ap]:[ADSP]tof_hpf 8.281228 0 0.000000 0
[8325.641557 2023-06-06 10:30:44 ] [I|ap]:[ADSP]tof_hpf 8.309223 0 0.000000 0
[8376.625880 2023-06-06 10:30:45 ] [I|ap]:[ADSP]tof_hpf 8.341219 0 0.000000 0
[8376.944266 2023-06-06 10:30:45 ] [I|ap]:[ADSP]tof_hpf 8.369221 0 0.000000 0
[8427.830672 2023-06-06 10:30:45 ] [I|ap]:[ADSP]tof_hpf 8.401224 0 0.000000 0
[8478.662911 2023-06-06 10:30:45 ] [I|ap]:[ADSP]tof_hpf 8.435245 0 0.000000 0
[8478.991401 2023-06-06 10:30:45 ] [I|ap]:[ADSP]tof_hpf 8.465239 0 0.000000 0
[8529.924890 2023-06-06 10:30:45 ] [I|ap]:[ADSP]tof_hpf 8.493223 0 0.000000 0
[8530.370515 2023-06-06 10:30:45 ] [I|ap]:[ADSP]tof_hpf 8.527222 0 0.000000 0
[8581.062443 2023-06-06 10:30:45 ] [I|ap]:[ADSP]tof_hpf 8.557236 0 0.000000 0
[8631.852599 2023-06-06 10:30:45 ] [I|ap]:[ADSP]tof_hpf 8.589220 0 0.000000 0
[8632.172182 2023-06-06 10:30:45 ] [I|ap]:[ADSP]tof_hpf 8.619221 0 0.000000 0
[8682.782599 2023-06-06 10:30:45 ] [I|ap]:[ADSP]tof_hpf 8.651227 0 0.000000 0
[8683.110463 2023-06-06 10:30:45 ] [I|ap]:[ADSP]tof_hpf 8.681219 0 0.000000 0
[8738.579161 2023-06-06 10:30:45 ] [I|ap]:[ADSP]tof_hpf 8.713219 0 0.000000 0
[8789.559422 2023-06-06 10:30:45 ] [I|ap]:[ADSP]tof_hpf 8.743228 0 0.000000 0
[8790.335984 2023-06-06 10:30:45 ] [I|ap]:[ADSP]tof_hpf 8.773249 0 0.000000 0
[8841.153172 2023-06-06 10:30:45 ] [I|ap]:[ADSP]tof_hpf 8.803234 0 0.000000 0
[8841.452911 2023-06-06 10:30:45 ] [I|ap]:[ADSP]tof_hpf 8.837227 0 0.000000 0
[8892.181609 2023-06-06 10:30:45 ] [I|ap]:[ADSP]tof_hpf 8.869221 0 0.000000 0
[8942.928484 2023-06-06 10:30:45 ] [I|ap]:[ADSP]tof_hpf 8.899220 0 0.000000 0
[8943.207911 2023-06-06 10:30:45 ] [I|ap]:[ADSP]tof_hpf 8.931220 0 0.000000 0
[8994.074161 2023-06-06 10:30:45 ] [I|ap]:[ADSP]tof_hpf 8.959235 0 0.000000 0
[8994.448484 2023-06-06 10:30:45 ] [I|ap]:[ADSP]tof_hpf 8.991222 0 0.000000 0
[9046.086244 2023-06-06 10:30:45 ] [I|ap]:[ADSP]tof_hpf 9.021221 0 0.000000 0
[9097.951922 2023-06-06 10:30:45 ] [I|ap]:[ADSP]tof_hpf 9.053223 0 0.000000 0
[9098.514734 2023-06-06 10:30:45 ] [I|ap]:[ADSP]tof_hpf 9.083218 0 0.000000 0
[9149.416088 2023-06-06 10:30:45 ] [I|ap]:[ADSP]tof_hpf 9.117222 0 0.000000 0
[9150.123119 2023-06-06 10:30:45 ] [I|ap]:[ADSP]tof_hpf 9.147224 0 0.000000 0
[9200.963067 2023-06-06 10:30:45 ] [I|ap]:[ADSP]tof_hpf 9.177221 0 0.000000 0
[9251.628276 2023-06-06 10:30:45 ] [I|ap]:[ADSP]tof_hpf 9.209221 0 0.000000 0
[9252.161453 2023-06-06 10:30:45 ] [I|ap]:[ADSP]tof_hpf 9.241226 0 0.000000 0
[9302.981296 2023-06-06 10:30:45 ] [I|ap]:[ADSP]tof_hpf 9.271224 0 0.000000 0
[9303.598067 2023-06-06 10:30:45 ] [I|ap]:[ADSP]tof_hpf 9.301225 0 0.000000 0
[9355.240463 2023-06-06 10:30:46 ] [I|ap]:[ADSP]tof_hpf 9.331224 0 0.000000 0
[9406.189786 2023-06-06 10:30:46 ] [I|ap]:[ADSP]tof_hpf 9.361225 0 0.000000 0
[9406.471505 2023-06-06 10:30:46 ] [I|ap]:[ADSP]tof_hpf 9.395256 0 0.000000 0
[9457.125463 2023-06-06 10:30:46 ] [I|ap]:[ADSP]tof_hpf 9.427222 0 0.000000 0
[9508.065151 2023-06-06 10:30:46 ] [I|ap]:[ADSP]tof_hpf 9.457233 0 0.000000 0
[9508.346401 2023-06-06 10:30:46 ] [I|ap]:[ADSP]tof_hpf 9.489219 0 0.000000 0
[9559.271557 2023-06-06 10:30:46 ] [I|ap]:[ADSP]tof_hpf 9.519223 0 0.000000 0
[9559.887755 2023-06-06 10:30:46 ] [I|ap]:[ADSP]tof_hpf 9.549222 0 0.000000 0
[9610.681088 2023-06-06 10:30:46 ] [I|ap]:[ADSP]tof_hpf 9.579232 0 0.000000 0
[9661.512963 2023-06-06 10:30:46 ] [I|ap]:[ADSP]tof_hpf 9.611242 0 0.000000 0
[9662.213380 2023-06-06 10:30:46 ] [I|ap]:[ADSP]tof_hpf 9.641226 0 0.000000 0
[9713.173432 2023-06-06 10:30:46 ] [I|ap]:[ADSP]tof_hpf 9.671222 0 0.000000 0
[9713.473692 2023-06-06 10:30:46 ] [I|ap]:[ADSP]tof_hpf 9.703220 0 0.000000 0
[9764.725671 2023-06-06 10:30:46 ] [I|ap]:[ADSP]tof_hpf 9.735235 0 0.000000 0
[9815.521244 2023-06-06 10:30:46 ] [I|ap]:[ADSP]tof_hpf 9.767226 0 0.000000 0
[9816.145932 2023-06-06 10:30:46 ] [I|ap]:[ADSP]tof_hpf 9.797229 0 0.000000 0
[9866.879317 2023-06-06 10:30:46 ] [I|ap]:[ADSP]tof_hpf 9.829223 0 0.000000 0
[9867.160827 2023-06-06 10:30:46 ] [I|ap]:[ADSP]tof_hpf 9.859233 0 0.000000 0
[9918.048432 2023-06-06 10:30:46 ] [I|ap]:[ADSP]tof_hpf 9.891219 0 0.000000 0
[9968.718327 2023-06-06 10:30:46 ] [I|ap]:[ADSP]tof_hpf 9.923221 0 0.000000 0
[9969.050463 2023-06-06 10:30:46 ] [I|ap]:[ADSP]tof_hpf 9.951222 0 0.000000 0
[10019.966244 2023-06-06 10:30:46 ] [I|ap]:[ADSP]tof_hpf 9.983222 0 0.000000 0
[10020.342650 2023-06-06 10:30:46 ] [I|ap]:[ADSP]tof_hpf 10.015243 0 0.000000 0
[10071.180879 2023-06-06 10:30:46 ] [I|ap]:[ADSP]tof_hpf 10.043221 0 0.000000 0
[10121.953588 2023-06-06 10:30:46 ] [I|ap]:[ADSP]tof_hpf 10.077221 0 0.000000 0
[10122.250046 2023-06-06 10:30:46 ] [I|ap]:[ADSP]tof_hpf 10.107229 0 0.000000 0
[10172.957546 2023-06-06 10:30:46 ] [I|ap]:[ADSP]tof_hpf 10.137221 0 0.000000 0
[10173.232546 2023-06-06 10:30:46 ] [I|ap]:[ADSP]tof_hpf 10.169227 0 0.000000 0
[10224.562129 2023-06-06 10:30:46 ] [I|ap]:[ADSP]tof_hpf 10.201224 0 0.000000 0
[10276.209056 2023-06-06 10:30:46 ] [I|ap]:[ADSP]tof_hpf 10.231236 0 0.000000 0
[10277.056348 2023-06-06 10:30:46 ] [I|ap]:[ADSP]tof_hpf 10.263221 0 0.000000 0
[10328.265619 2023-06-06 10:30:47 ] [I|ap]:[ADSP]tof_hpf 10.293220 0 0.000000 0
[10328.612338 2023-06-06 10:30:47 ] [I|ap]:[ADSP]tof_hpf 10.323235 0 0.000000 0
[10379.283119 2023-06-06 10:30:47 ] [I|ap]:[ADSP]tof_hpf 10.355244 0 0.000000 0
[10430.436608 2023-06-06 10:30:47 ] [I|ap]:[ADSP]tof_hpf 10.387226 0 0.000000 0
[10430.755879 2023-06-06 10:30:47 ] [I|ap]:[ADSP]tof_hpf 10.417227 0 0.000000 0
[10481.784317 2023-06-06 10:30:47 ] [I|ap]:[ADSP]tof_hpf 10.449221 0 0.000000 0
[10482.188536 2023-06-06 10:30:47 ] [I|ap]:[ADSP]tof_hpf 10.481220 0 0.000000 0
[10532.906036 2023-06-06 10:30:47 ] [I|ap]:[ADSP]tof_hpf 10.509219 0 0.000000 0
[10584.164681 2023-06-06 10:30:47 ] [I|ap]:[ADSP]tof_hpf 10.541222 0 0.000000 0
[10584.522702 2023-06-06 10:30:47 ] [I|ap]:[ADSP]tof_hpf 10.571221 0 0.000000 0
[10635.469265 2023-06-06 10:30:47 ] [I|ap]:[ADSP]tof_hpf 10.603234 0 0.000000 0
[10636.115515 2023-06-06 10:30:47 ] [I|ap]:[ADSP]tof_hpf 10.633219 0 0.000000 0
[10686.724473 2023-06-06 10:30:47 ] [I|ap]:[ADSP]tof_hpf 10.667221 0 0.000000 0
[10737.480306 2023-06-06 10:30:47 ] [I|ap]:[ADSP]tof_hpf 10.697231 0 0.000000 0
[10738.085775 2023-06-06 10:30:47 ] [I|ap]:[ADSP]tof_hpf 10.727223 0 0.000000 0
[10788.741140 2023-06-06 10:30:47 ] [I|ap]:[ADSP]tof_hpf 10.759220 0 0.000000 0
[10839.804994 2023-06-06 10:30:47 ] [I|ap]:[ADSP]tof_hpf 10.791222 0 0.000000 0
[10840.181140 2023-06-06 10:30:47 ] [I|ap]:[ADSP]tof_hpf 10.821244 0 0.000000 0
[10890.838067 2023-06-06 10:30:47 ] [I|ap]:[ADSP]tof_hpf 10.849220 0 0.000000 0
[10891.269473 2023-06-06 10:30:47 ] [I|ap]:[ADSP]tof_hpf 10.883219 0 0.000000 0
[10942.122129 2023-06-06 10:30:47 ] [I|ap]:[ADSP]tof_hpf 10.911223 0 0.000000 0
[10993.012233 2023-06-06 10:30:47 ] [I|ap]:[ADSP]tof_hpf 10.943238 0 0.000000 0
[10993.389369 2023-06-06 10:30:47 ] [I|ap]:[ADSP]tof_hpf 10.977226 0 0.000000 0
[11044.532650 2023-06-06 10:30:47 ] [I|ap]:[ADSP]tof_hpf 11.007230 0 0.000000 0
[11045.091035 2023-06-06 10:30:47 ] [I|ap]:[ADSP]tof_hpf 11.037225 0 0.000000 0
[11096.042129 2023-06-06 10:30:47 ] [I|ap]:[ADSP]tof_hpf 11.069232 0 0.000000 0
[11146.788483 2023-06-06 10:30:47 ] [I|ap]:[ADSP]tof_hpf 11.101219 0 0.000000 0
[11147.084004 2023-06-06 10:30:47 ] [I|ap]:[ADSP]tof_hpf 11.129219 0 0.000000 0
[11197.836764 2023-06-06 10:30:47 ] [I|ap]:[ADSP]tof_hpf 11.161219 0 0.000000 0
[11198.206556 2023-06-06 10:30:47 ] [I|ap]:[ADSP]tof_hpf 11.193218 0 0.000000 0
[11248.887910 2023-06-06 10:30:47 ] [I|ap]:[ADSP]tof_hpf 11.221227 0 0.000000 0
[11300.260098 2023-06-06 10:30:47 ] [I|ap]:[ADSP]tof_hpf 11.253219 0 0.000000 0
[11300.937494 2023-06-06 10:30:47 ] [I|ap]:[ADSP]tof_hpf 11.287222 0 0.000000 0
[11352.121556 2023-06-06 10:30:48 ] [I|ap]:[ADSP]tof_hpf 11.317240 0 0.000000 0
[11352.750775 2023-06-06 10:30:48 ] [I|ap]:[ADSP]tof_hpf 11.349222 0 0.000000 0
[11404.422025 2023-06-06 10:30:48 ] [I|ap]:[ADSP]tof_hpf 11.377223 0 0.000000 0
[11457.006296 2023-06-06 10:30:48 ] [I|ap]:[ADSP]tof_hpf 11.411218 0 0.000000 0
[11457.730879 2023-06-06 10:30:48 ] [I|ap]:[ADSP]tof_hpf 11.439222 0 0.000000 0
[11508.916296 2023-06-06 10:30:48 ] [I|ap]:[ADSP]tof_hpf 11.471223 0 0.000000 0
[11509.446921 2023-06-06 10:30:48 ] [I|ap]:[ADSP]tof_hpf 11.501231 0 0.000000 0
[11561.210202 2023-06-06 10:30:48 ] [I|ap]:[ADSP]tof_hpf 11.533223 0 0.000000 0
[11614.887493 2023-06-06 10:30:48 ] [I|ap]:[ADSP]tof_hpf 11.565241 0 0.000000 0
[11617.174368 2023-06-06 10:30:48 ] [I|ap]:[ADSP]tof_hpf 11.593222 0 0.000000 0
[11669.891139 2023-06-06 10:30:48 ] [I|ap]:[ADSP]tof_hpf 11.634182 0 0.000000 0
[11670.643014 2023-06-06 10:30:48 ] [I|ap]:[ADSP]tof_hpf 11.658192 0 0.000000 0
[11723.562493 2023-06-06 10:30:48 ] [I|ap]:[ADSP]tof_hpf 11.688191 0 0.000000 0
[11724.322129 2023-06-06 10:30:48 ] [I|ap]:[ADSP]tof_hpf 11.720189 0 0.000000 0
[11776.235306 2023-06-06 10:30:48 ] [I|ap]:[ADSP]tof_hpf 11.748188 0 0.000000 0
[11828.561608 2023-06-06 10:30:48 ] [I|ap]:[ADSP]tof_hpf 11.782189 0 0.000000 0
[11829.664629 2023-06-06 10:30:48 ] [I|ap]:[ADSP]tof_hpf 11.812210 0 0.000000 0
[11881.420514 2023-06-06 10:30:48 ] [I|ap]:[ADSP]tof_hpf 11.844191 0 0.000000 0
[11881.811660 2023-06-06 10:30:48 ] [I|ap]:[ADSP]tof_hpf 11.874224 0 0.000000 0
[11933.034316 2023-06-06 10:30:48 ] [I|ap]:[ADSP]tof_hpf 11.904188 0 0.000000 0
[11986.708379 2023-06-06 10:30:48 ] [I|ap]:[ADSP]tof_hpf 11.938184 0 0.000000 0
[11987.650618 2023-06-06 10:30:48 ] [I|ap]:[ADSP]tof_hpf 11.968189 0 0.000000 0
[12038.717754 2023-06-06 10:30:48 ] [I|ap]:[ADSP]tof_hpf 11.998189 0 0.000000 0
[12039.316295 2023-06-06 10:30:48 ] [I|ap]:[ADSP]tof_hpf 12.030147 0 0.000000 0
[12090.881868 2023-06-06 10:30:48 ] [I|ap]:[ADSP]tof_hpf 12.060141 0 0.000000 0
[12142.100827 2023-06-06 10:30:48 ] [I|ap]:[ADSP]tof_hpf 12.092147 0 0.000000 0
[12143.251556 2023-06-06 10:30:48 ] [I|ap]:[ADSP]tof_hpf 12.122148 0 0.000000 0
[12194.301035 2023-06-06 10:30:48 ] [I|ap]:[ADSP]tof_hpf 12.152142 0 0.000000 0
[12195.304629 2023-06-06 10:30:48 ] [I|ap]:[ADSP]tof_hpf 12.184147 0 0.000000 0
[12246.795306 2023-06-06 10:30:48 ] [I|ap]:[ADSP]tof_hpf 12.216148 0 0.000000 0
[12247.360462 2023-06-06 10:30:48 ] [I|ap]:[ADSP]tof_hpf 12.244188 0 0.000000 0
[12298.373066 2023-06-06 10:30:48 ] [I|ap]:[ADSP]tof_hpf 12.278182 0 0.000000 0
[12349.780879 2023-06-06 10:30:49 ] [I|ap]:[ADSP]tof_hpf 12.310189 0 0.000000 0
[12350.493847 2023-06-06 10:30:49 ] [I|ap]:[ADSP]tof_hpf 12.340193 0 0.000000 0
[12401.734108 2023-06-06 10:30:49 ] [I|ap]:[ADSP]tof_hpf 12.370220 0 0.000000 0
[12402.340826 2023-06-06 10:30:49 ] [I|ap]:[ADSP]tof_hpf 12.400193 0 0.000000 0
[12455.291243 2023-06-06 10:30:49 ] [I|ap]:[ADSP]tof_hpf 12.432187 0 0.000000 0
[12507.756295 2023-06-06 10:30:49 ] [I|ap]:[ADSP]tof_hpf 12.462196 0 0.000000 0
[12508.492597 2023-06-06 10:30:49 ] [I|ap]:[ADSP]tof_hpf 12.492183 0 0.000000 0
[12564.363587 2023-06-06 10:30:49 ] [I|ap]:[ADSP]tof_hpf 12.524188 0 0.000000 0
[12565.508014 2023-06-06 10:30:49 ] [I|ap]:[ADSP]tof_hpf 12.558188 0 0.000000 0
[12624.071816 2023-06-06 10:30:49 ] [I|ap]:[ADSP]tof_hpf 12.586189 0 0.000000 0
[12625.257076 2023-06-06 10:30:49 ] [I|ap]:[ADSP]tof_hpf 12.618193 0 0.000000 0
[12676.969316 2023-06-06 10:30:49 ] [I|ap]:[ADSP]tof_hpf 12.648184 0 0.000000 0
[12727.671347 2023-06-06 10:30:49 ] [I|ap]:[ADSP]tof_hpf 12.680190 0 0.000000 0
[12728.172858 2023-06-06 10:30:49 ] [I|ap]:[ADSP]tof_hpf 12.710186 0 0.000000 0
[12778.951347 2023-06-06 10:30:49 ] [I|ap]:[ADSP]tof_hpf 12.742186 0 0.000000 0
[12779.254108 2023-06-06 10:30:49 ] [I|ap]:[ADSP]tof_hpf 12.774186 0 0.000000 0
[12829.938795 2023-06-06 10:30:49 ] [I|ap]:[ADSP]tof_hpf 12.804099 0 0.000000 0
[12880.909680 2023-06-06 10:30:49 ] [I|ap]:[ADSP]tof_hpf 12.836192 0 0.000000 0
[12935.287128 2023-06-06 10:30:49 ] [I|ap]:[ADSP]tof_hpf 12.890221 0 0.000000 0
[12937.282545 2023-06-06 10:30:49 ] [I|ap]:[ADSP]tof_hpf 12.896240 0 0.000000 0
[12938.155670 2023-06-06 10:30:49 ] [I|ap]:[ADSP]tof_hpf 12.928236 0 0.000000 0
[12989.298743 2023-06-06 10:30:49 ] [I|ap]:[ADSP]tof_hpf 12.960226 0 0.000000 0
[13040.485722 2023-06-06 10:30:49 ] [I|ap]:[ADSP]tof_hpf 12.990232 0 0.000000 0
[13041.380462 2023-06-06 10:30:49 ] [I|ap]:[ADSP]tof_hpf 13.022220 0 0.000000 0
[13092.909993 2023-06-06 10:30:49 ] [I|ap]:[ADSP]tof_hpf 13.052221 0 0.000000 0
[13093.918899 2023-06-06 10:30:49 ] [I|ap]:[ADSP]tof_hpf 13.084254 0 0.000000 0
[13145.262857 2023-06-06 10:30:49 ] [I|ap]:[ADSP]tof_hpf 13.112220 0 0.000000 0
[13147.205097 2023-06-06 10:30:49 ] [I|ap]:[ADSP]tof_hpf 13.144247 0 0.000000 0
[13198.232857 2023-06-06 10:30:49 ] [I|ap]:[ADSP]tof_hpf 13.176220 0 0.000000 0
[13249.612024 2023-06-06 10:30:49 ] [I|ap]:[ADSP]tof_hpf 13.208247 0 0.000000 0
[13250.171868 2023-06-06 10:30:49 ] [I|ap]:[ADSP]tof_hpf 13.238229 0 0.000000 0
[13301.335618 2023-06-06 10:30:49 ] [I|ap]:[ADSP]tof_hpf 13.270221 0 0.000000 0
[13301.916347 2023-06-06 10:30:49 ] [I|ap]:[ADSP]tof_hpf 13.300225 0 0.000000 0
[13353.526034 2023-06-06 10:30:50 ] [I|ap]:[ADSP]tof_hpf 13.332229 0 0.000000 0
[13405.290305 2023-06-06 10:30:50 ] [I|ap]:[ADSP]tof_hpf 13.362232 0 0.000000 0
[13406.070930 2023-06-06 10:30:50 ] [I|ap]:[ADSP]tof_hpf 13.394221 0 0.000000 0
[13457.257962 2023-06-06 10:30:50 ] [I|ap]:[ADSP]tof_hpf 13.424219 0 0.000000 0
