[10482.255463 2023-06-06 16:19:23 ] [I|ap]:[ADSP]tof_hpf 10.435182 0 0.000000 0
[10482.939109 2023-06-06 16:19:23 ] [I|ap]:[ADSP]tof_hpf 10.465176 0 0.000000 0
[10534.201140 2023-06-06 16:19:23 ] [I|ap]:[ADSP]tof_hpf 10.495177 0 0.000000 0
[10535.255099 2023-06-06 16:19:23 ] [I|ap]:[ADSP]tof_hpf 10.527168 0 0.000000 0
[10586.431088 2023-06-06 16:19:23 ] [I|ap]:[ADSP]tof_hpf 10.557170 0 0.000000 0
[10638.999318 2023-06-06 16:19:23 ] [I|ap]:[ADSP]tof_hpf 10.591162 0 0.000000 0
[10639.821036 2023-06-06 16:19:23 ] [I|ap]:[ADSP]tof_hpf 10.619167 0 0.000000 0
[10692.346036 2023-06-06 16:19:23 ] [I|ap]:[ADSP]tof_hpf 10.655134 0 0.000000 0
[10692.736661 2023-06-06 16:19:23 ] [I|ap]:[ADSP]tof_hpf 10.681134 0 0.000000 0
[10743.912807 2023-06-06 16:19:23 ] [I|ap]:[ADSP]tof_hpf 10.713132 0 0.000000 0
[10744.769057 2023-06-06 16:19:23 ] [I|ap]:[ADSP]tof_hpf 10.743134 0 0.000000 0
[10796.266036 2023-06-06 16:19:23 ] [I|ap]:[ADSP]tof_hpf 10.773132 0 0.000000 0
[10847.686870 2023-06-06 16:19:24 ] [I|ap]:[ADSP]tof_hpf 10.805104 0 0.000000 0
[10848.725359 2023-06-06 16:19:24 ] [I|ap]:[ADSP]tof_hpf 10.837141 0 0.000000 0
[10899.882547 2023-06-06 16:19:24 ] [I|ap]:[ADSP]tof_hpf 10.871132 0 0.000000 0
[10900.969369 2023-06-06 16:19:24 ] [I|ap]:[ADSP]tof_hpf 10.899132 0 0.000000 0
[10952.535515 2023-06-06 16:19:24 ] [I|ap]:[ADSP]tof_hpf 10.931126 0 0.000000 0
[11003.879890 2023-06-06 16:19:24 ] [I|ap]:[ADSP]tof_hpf 10.961129 0 0.000000 0
[11005.783536 2023-06-06 16:19:24 ] [I|ap]:[ADSP]tof_hpf 10.993131 0 0.000000 0
[11057.055463 2023-06-06 16:19:24 ] [I|ap]:[ADSP]tof_hpf 11.021124 0 0.000000 0
[11059.078015 2023-06-06 16:19:24 ] [I|ap]:[ADSP]tof_hpf 11.053132 0 0.000000 0
[11110.994161 2023-06-06 16:19:24 ] [I|ap]:[ADSP]tof_hpf 11.083127 0 0.000000 0
[11162.493484 2023-06-06 16:19:24 ] [I|ap]:[ADSP]tof_hpf 11.117130 0 0.000000 0
[11163.538588 2023-06-06 16:19:24 ] [I|ap]:[ADSP]tof_hpf 11.149139 0 0.000000 0
[11214.808119 2023-06-06 16:19:24 ] [I|ap]:[ADSP]tof_hpf 11.177142 0 0.000000 0
[11215.346244 2023-06-06 16:19:24 ] [I|ap]:[ADSP]tof_hpf 11.209144 0 0.000000 0
[11268.006609 2023-06-06 16:19:24 ] [I|ap]:[ADSP]tof_hpf 11.239130 0 0.000000 0
[11320.678640 2023-06-06 16:19:24 ] [I|ap]:[ADSP]tof_hpf 11.273133 0 0.000000 0
[11322.737078 2023-06-06 16:19:24 ] [I|ap]:[ADSP]tof_hpf 11.301127 0 0.000000 0
[11374.294942 2023-06-06 16:19:24 ] [I|ap]:[ADSP]tof_hpf 11.333133 0 0.000000 0
[11375.736609 2023-06-06 16:19:24 ] [I|ap]:[ADSP]tof_hpf 11.363130 0 0.000000 0
[11426.872182 2023-06-06 16:19:24 ] [I|ap]:[ADSP]tof_hpf 11.397132 0 0.000000 0
[11427.449213 2023-06-06 16:19:24 ] [I|ap]:[ADSP]tof_hpf 11.425134 0 0.000000 0
[11479.262182 2023-06-06 16:19:24 ] [I|ap]:[ADSP]tof_hpf 11.459133 0 0.000000 0
